run_id,track,dataset_id,tier,scale,algorithm,status,framework,qps,lat_p50_ms,lat_p95_ms,lat_p99_ms,build_time_s,rss_mb,index_bytes,bytes_per_insert,recall_at_k,recall_at_k_id_overlap,recall_at_k_tie_aware,error_bits_min_hamming,error_bits_prefix_gap,hamming_audit_gap,online_accuracy,online_f1,update_latency_ms,adaptation_lag_steps,reason
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/predict,ok,google_benchmark_compat+native,30231363.649143,1.4e-05,1.9e-05,2.1e-05,0.006615646,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/predict,ok,google_benchmark_compat+native,30006763.524498,1.4e-05,2e-05,2.1e-05,0.006665164,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/predict,ok,google_benchmark_compat+native,30526484.167134,1.4e-05,1.9e-05,2.1e-05,0.006551688,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/probe,ok,google_benchmark_compat+native,29338935.114011,1.4e-05,1.9e-05,2.1e-05,0.00681688,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/probe,ok,google_benchmark_compat+native,27574097.113764,1.7e-05,2.1e-05,2.5e-05,0.007253184,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/probe,ok,google_benchmark_compat+native,29755231.97402,1.4e-05,2e-05,2.1e-05,0.006721507,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/probe,ok,google_benchmark_compat+native,29806534.72506,1.4e-05,2e-05,2.1e-05,0.006709938,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/probe,ok,google_benchmark_compat+native,30143893.382255,1.4e-05,1.9e-05,2.1e-05,0.006634843,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/insert,ok,google_benchmark_compat+native,3575227.442116,0.000251,0.000307,0.000335,0.055940497,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/insert,ok,google_benchmark_compat+native,3552075.40573,0.000253,0.000315,0.000358,0.056305111,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/insert,ok,google_benchmark_compat+native,3403659.751111,0.000242,0.000358,0.000405,0.05876028,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/insert,ok,google_benchmark_compat+native,4130013.911745,0.000214,0.000289,0.000355,0.048425987,58.17578125,300464,1.50232,,,,,,,,,,,
